  UID   PID  PPID   C STIME   TTY           TIME CMD
  501 32766 32762   0 18Sep23 ??       192:05.82 /Applications/WhatsApp.app/Contents/Frameworks/WhatsApp Helper (GPU).app/Contents/MacOS/WhatsApp Helper (GPU) --type=gpu-process --field-trial-handle=1718379636,7837796854642968934,10315580479436363623,131072 --disable-features=CookiesWithoutSameSiteMustBeSecure,SameSiteByDefaultCookies,SpareRendererForSitePerProcess,WindowCaptureMacV2 --gpu-preferences=SAAAAAAAAAAgAAAAAAAAAAAAAAAAAAAAAABgAAAAAAAoAAAAAAAAAAAAAAAAAAAAAAAAAAAAAADYAwAAAAAAANgDAAAAAAAASAEAACgAAABAAQAAAAAAAEgBAAAAAAAAUAEAAAAAAABYAQAAAAAAAGABAAAAAAAAaAEAAAAAAABwAQAAAAAAAHgBAAAAAAAAgAEAAAAAAACIAQAAAAAAAJABAAAAAAAAmAEAAAAAAACgAQAAAAAAAKgBAAAAAAAAsAEAAAAAAAC4AQAAAAAAAMABAAAAAAAAyAEAAAAAAADQAQAAAAAAANgBAAAAAAAA4AEAAAAAAADoAQAAAAAAAPABAAAAAAAA+AEAAAAAAAAAAgAAAAAAAAgCAAAAAAAAEAIAAAAAAAAYAgAAAAAAACACAAAAAAAAKAIAAAAAAAAwAgAAAAAAADgCAAAAAAAAQAIAAAAAAABIAgAAAAAAAFACAAAAAAAAWAIAAAAAAABgAgAAAAAAAGgCAAAAAAAAcAIAAAAAAAB4AgAAAAAAABAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAGAAAAEAAAAAAAAAAAAAAABwAAABAAAAAAAAAAAAAAAAgAAAAQAAAAAAAAAAAAAAAKAAAAEAAAAAAAAAAAAAAACwAAABAAAAAAAAAAAAAAAA0AAAAQAAAAAAAAAAAAAAAOAAAAEAAAAAAAAAABAAAAAAAAABAAAAAAAAAAAQAAAAYAAAAQAAAAAAAAAAEAAAAHAAAAEAAAAAAAAAABAAAACAAAABAAAAAAAAAAAQAAAAoAAAAQAAAAAAAAAAEAAAALAAAAEAAAAAAAAAABAAAADQAAABAAAAAAAAAAAQAAAA4AAAAQAAAAAAAAAAQAAAAAAAAAEAAAAAAAAAAEAAAABgAAABAAAAAAAAAABAAAAAcAAAAQAAAAAAAAAAQAAAAIAAAAEAAAAAAAAAAEAAAACgAAABAAAAAAAAAABAAAAAsAAAAQAAAAAAAAAAQAAAANAAAAEAAAAAAAAAAEAAAADgAAABAAAAAAAAAABwAAAAAAAAAQAAAAAAAAAAcAAAAGAAAAEAAAAAAAAAAHAAAABwAAABAAAAAAAAAABwAAAAgAAAAQAAAAAAAAAAcAAAAKAAAAEAAAAAAAAAAHAAAACwAAABAAAAAAAAAABwAAAA0AAAAQAAAAAAAAAAcAAAAOAAAAEAAAAAAAAAAKAAAAAAAAABAAAAAAAAAACgAAAAYAAAAQAAAAAAAAAAoAAAAHAAAAEAAAAAAAAAAKAAAACAAAABAAAAAAAAAACgAAAAoAAAAQAAAAAAAAAAoAAAALAAAAEAAAAAAAAAAKAAAADQAAABAAAAAAAAAACgAAAA4AAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --seatbelt-client=33
  501 32768 32762   0 18Sep23 ??         2:16.04 /Applications/WhatsApp.app/Contents/Frameworks/WhatsApp Helper.app/Contents/MacOS/WhatsApp Helper --type=utility --utility-sub-type=network.mojom.NetworkService --field-trial-handle=1718379636,7837796854642968934,10315580479436363623,131072 --disable-features=CookiesWithoutSameSiteMustBeSecure,SameSiteByDefaultCookies,SpareRendererForSitePerProcess,WindowCaptureMacV2 --lang=en-US --service-sandbox-type=network --standard-schemes=whatsapp --secure-schemes=whatsapp --bypasscsp-schemes --cors-schemes --fetch-schemes --service-worker-schemes --streaming-schemes --shared-files --seatbelt-client=33
  501 32770 32762   0 18Sep23 ??        86:01.26 /Applications/WhatsApp.app/Contents/Frameworks/WhatsApp Helper (Renderer).app/Contents/MacOS/WhatsApp Helper (Renderer) --type=renderer --autoplay-policy=no-user-gesture-required --field-trial-handle=1718379636,7837796854642968934,10315580479436363623,131072 --disable-features=CookiesWithoutSameSiteMustBeSecure,SameSiteByDefaultCookies,SpareRendererForSitePerProcess,WindowCaptureMacV2 --lang=en-US --standard-schemes=whatsapp --secure-schemes=whatsapp --bypasscsp-schemes --cors-schemes --fetch-schemes --service-worker-schemes --streaming-schemes --app-path=/Applications/WhatsApp.app/Contents/Resources/app.asar --no-sandbox --no-zygote --num-raster-threads=4 --enable-zero-copy --enable-main-frame-before-activation --renderer-client-id=4 --no-v8-untrusted-code-mitigations --shared-files
  501 32776 32762   0 18Sep23 ??         8:00.38 /Applications/WhatsApp.app/Contents/Frameworks/WhatsApp Helper.app/Contents/MacOS/WhatsApp Helper --type=utility --utility-sub-type=audio.mojom.AudioService --field-trial-handle=1718379636,7837796854642968934,10315580479436363623,131072 --disable-features=CookiesWithoutSameSiteMustBeSecure,SameSiteByDefaultCookies,SpareRendererForSitePerProcess,WindowCaptureMacV2 --lang=en-US --service-sandbox-type=audio --message-loop-type-ui --standard-schemes=whatsapp --secure-schemes=whatsapp --bypasscsp-schemes --cors-schemes --fetch-schemes --service-worker-schemes --streaming-schemes --shared-files --seatbelt-client=59
  501 34230     1   0 12Jan24 ??         0:25.00 /System/Library/Frameworks/CoreTelephony.framework/Support/CommCenter -L
  501 34362     1   0 Fri12PM ??         0:25.95 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
    0 35122     1   0 14Jan24 ??        11:11.91 /usr/sbin/bluetoothd
  270 35308     1   0 14Jan24 ??         0:00.75 /System/Library/DriverExtensions/IOUserBluetoothSerialDriver.dext/IOUserBluetoothSerialDriver com.apple.IOUserBluetoothSerialDriver 0x10028a0b8 com.apple.IOUserBluetoothSerialDriver
  501 36207     1   0 27Nov23 ??         4:58.91 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
  501 36594  1505   0 14Jan24 ??        73:04.06 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/113.0.5672.63/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=42270 --time-ticks-at-unix-epoch=-1683551286040819 --launch-time-ticks=4206156993553 --shared-files --field-trial-handle=1718379636,r,1410088222821095770,9938740896284496346,262144 --seatbelt-client=162
  501 36710     1   0  6:21AM ??         0:02.49 /System/Library/PrivateFrameworks/TCC.framework/Support/tccd
  501 36721     1   0  6:21AM ??         0:01.96 /System/Library/PrivateFrameworks/DataAccess.framework/Support/dataaccessd
  501 36727     1   0  6:21AM ??         0:00.51 /usr/libexec/secinitd
  501 36729     1   0  6:21AM ??         0:00.71 /usr/libexec/containermanagerd --runmode=agent --user-container-mode=current --bundle-container-mode=proxy --system-container-mode=none
  501 36786     1   0  6:21AM ??         0:03.78 /usr/libexec/knowledge-agent
  501 37368     1   0  7:03AM ??         0:27.54 /usr/libexec/routined LAUNCHED_BY_LAUNCHD
  501 37619     1   0 13Dec23 ??         2:57.61 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
  501 37790     1   0 20Sep23 ??         0:42.92 /System/Cryptexes/App/usr/libexec/SafariNotificationAgent
  501 38399     1   0 16May23 ??       118:09.08 /System/Library/PrivateFrameworks/ScreenTimeCore.framework/Versions/A/ScreenTimeAgent
    0 38791     1   0  8:11AM ??         0:00.40 /System/Library/PrivateFrameworks/CoreKDL.framework/Support/corekdld
    0 39622     1   0  8:25AM ??         0:00.23 /usr/sbin/systemsoundserverd
    0 39625     1   0  8:25AM ??         0:04.15 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/CAReportingService.xpc/Contents/MacOS/CAReportingService
  501 39626     1   0  8:25AM ??         0:02.46 /System/Library/PrivateFrameworks/CoreSuggestions.framework/Versions/A/Support/suggestd
  501 40495     1   0  9:25AM ??         0:00.25 /System/Library/PrivateFrameworks/CoreSuggestions.framework/Versions/A/Support/reversetemplated
  501 40504     1   0  9:26AM ??         0:00.44 /System/Library/CoreServices/Siri.app/Contents/MacOS/Siri launchd
  501 40506     1   0  9:26AM ??         0:00.15 /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/HIServices.framework/Versions/A/XPCServices/com.apple.hiservices-xpcservice.xpc/Contents/MacOS/com.apple.hiservices-xpcservice
    0 40510     1   0  9:26AM ??         0:00.02 /usr/libexec/online-authd
    0 40533     1   0  9:26AM ??         0:00.02 /usr/libexec/mmaintenanced
  501 40536     1   0  9:26AM ??         0:00.07 /usr/libexec/backgroundassets.user
    0 40537     1   0  9:26AM ??         0:00.13 /System/Library/Frameworks/CoreMediaIO.framework/Versions/A/Resources/com.apple.cmio.registerassistantservice
    0 40538     1   0  9:26AM ??         0:00.08 /System/Library/Frameworks/SystemExtensions.framework/Versions/A/Helpers/sysextd
  501 40540     1   0  9:26AM ??         0:01.07 /System/Library/PrivateFrameworks/CoreDuetContext.framework/Resources/ContextStoreAgent
  247 40542     1   0  9:26AM ??         0:00.25 /usr/libexec/gamecontrollerd
  501 40543     1   0  9:26AM ??         0:00.15 /usr/libexec/gamecontrolleragentd
  260 40546     1   0  9:26AM ??         0:00.18 /usr/libexec/nfcd
  501 40547     1   0  9:26AM ??         0:00.16 /System/Library/PrivateFrameworks/Synapse.framework/Support/contentlinkingd
  501 40550     1   0  9:26AM ??         0:00.22 /System/Library/PrivateFrameworks/StatusKit.framework/StatusKitAgent
  501 40575     1   0  9:26AM ??         0:00.36 /System/Library/CoreServices/Keychain Circle Notification.app/Contents/MacOS/Keychain Circle Notification
  501 40577     1   0  9:26AM ??         0:02.44 /usr/libexec/secd
  501 40578     1   0  9:26AM ??         0:00.20 /System/Library/Frameworks/Security.framework/Versions/A/XPCServices/TrustedPeersHelper.xpc/Contents/MacOS/TrustedPeersHelper
  501 40579     1   0  9:26AM ??         0:00.19 /System/Library/PrivateFrameworks/CoreCDP.framework/Versions/A/Resources/cdpd
  501 40580     1   0  9:26AM ??         0:00.08 /System/Library/Frameworks/Security.framework/Versions/A/Resources/CloudKeychainProxy.bundle/Contents/MacOS/CloudKeychainProxy
  501 40581     1   0  9:26AM ??         0:00.72 /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd
  501 40588     1   0  9:27AM ??         0:01.01 /System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/Support/assistantd
  501 40589     1   0  9:27AM ??         0:00.24 /System/Library/CoreServices/Siri.app/Contents/XPCServices/SiriNCService.xpc/Contents/MacOS/SiriNCService
  501 40590     1   0  9:27AM ??         0:00.82 /System/Library/PrivateFrameworks/CoreEmbeddedSpeechRecognition.framework/Versions/A/XPCServices/com.apple.siri.embeddedspeech.xpc/Contents/MacOS/com.apple.siri.embeddedspeech
  501 40591     1   0  9:27AM ??         0:01.58 /System/Library/PrivateFrameworks/HomeKitDaemon.framework/Support/homed
  501 40592     1   0  9:27AM ??         0:01.03 /usr/libexec/triald
    0 40594     1   0  9:27AM ??         0:00.63 /usr/libexec/coreduetd
  289 40595     1   0  9:27AM ??         0:00.37 /System/Library/PrivateFrameworks/BiomeStreams.framework/Support/biomed
    0 40596     1   0  9:27AM ??         0:00.12 /usr/libexec/nehelper
  501 40597     1   0  9:27AM ??         0:00.12 /usr/libexec/neagent
  501 40598     1   0  9:27AM ??         0:00.40 /System/Library/PrivateFrameworks/AuthKit.framework/Versions/A/Support/akd
  501 40599     1   0  9:27AM ??         0:00.67 /System/Library/Frameworks/Contacts.framework/Support/contactsd
  265 40600     1   0  9:27AM ??         0:00.14 /System/Library/PrivateFrameworks/CoreADI.framework/adid
    0 40602     1   0  9:27AM ??         0:00.29 /usr/libexec/rtcreportingd
  501 40603     1   0  9:27AM ??         0:00.22 /usr/libexec/siriknowledged
  501 40604     1   0  9:27AM ??         0:00.10 /System/Library/PrivateFrameworks/CommunicationsFilter.framework/CMFSyncAgent
  501 40605     1   0  9:27AM ??         0:00.09 /System/Library/PrivateFrameworks/AssetCacheServices.framework/Versions/A/XPCServices/AssetCacheLocatorService.xpc/Contents/MacOS/AssetCacheLocatorService -a
    0 40621     1   0  9:27AM ??         0:00.10 /System/Library/CoreServices/backupd.bundle/Contents/Resources/backupd
    0 40764     1   0  9:29AM ??         0:00.04 /System/Library/CoreServices/backupd.bundle/Contents/Resources/backupd-helper -launchd
    0 40765     1   0  9:29AM ??         0:00.41 /usr/libexec/wifip2pd
  501 40768     1   0  9:29AM ??         0:00.23 /System/Library/PrivateFrameworks/UsageTracking.framework/Versions/A/UsageTrackingAgent
  261 40771     1   0  9:39AM ??         0:00.04 /usr/libexec/hidd
  501 40773     1   0  9:39AM ??         0:00.50 /System/Library/PrivateFrameworks/DoNotDisturbServer.framework/Support/donotdisturbd
    0 40778     1   0  9:39AM ??         0:00.05 /usr/libexec/powerdatad
  501 40779     1   0  9:39AM ??         0:00.03 /Library/Apple/System/Library/CoreServices/XProtect.app/Contents/MacOS/XProtect
  501 40781     1   0  9:39AM ??         0:00.04 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
  501 40782     1   0  9:39AM ??         0:01.01 /System/Library/CoreServices/Screen Time.app/Contents/PlugIns/ScreenTimeWidgetExtension.appex/Contents/MacOS/ScreenTimeWidgetExtension
  501 40784     1   0  9:39AM ??         0:00.55 /System/Library/PrivateFrameworks/CalendarDaemon.framework/Support/calaccessd
  501 40785     1   0  9:39AM ??         0:00.14 /System/Library/PrivateFrameworks/MobileTimer.framework/Executables/mobiletimerd
  501 40786     1   0  9:39AM ??         0:00.28 /usr/libexec/dmd
  501 40787     1   0  9:39AM ??         0:00.48 /System/Library/PrivateFrameworks/AppleMediaServicesUI.framework/amsengagementd
  501 40788     1   0  9:39AM ??         0:00.21 /System/Library/CoreServices/CoreLocationAgent.app/Contents/MacOS/CoreLocationAgent
  501 40789     1   0  9:39AM ??         0:00.43 /System/Library/PrivateFrameworks/AppleMediaServices.framework/Resources/amsaccountsd
    0 40790     1   0  9:39AM ??         0:00.22 /usr/libexec/PowerUIAgent
  501 40792     1   0  9:39AM ??         0:00.31 /System/Applications/Weather.app/Contents/PlugIns/WeatherWidget.appex/Contents/MacOS/WeatherWidget
  501 40793     1   0  9:39AM ??         0:00.32 /System/Applications/Calendar.app/Contents/PlugIns/CalendarWidgetExtension.appex/Contents/MacOS/CalendarWidgetExtension
  501 40794     1   0  9:39AM ??         0:00.65 /System/Applications/Clock.app/Contents/PlugIns/WorldClockWidget.appex/Contents/MacOS/WorldClockWidget
  501 40795     1   0  9:39AM ??         0:00.32 /System/Applications/Stocks.app/Contents/PlugIns/StocksWidget.appex/Contents/MacOS/StocksWidget
  501 40796     1   0  9:39AM ??         0:00.80 /Library/Apple/System/Library/CoreServices/XProtect.app/Contents/XPCServices/XProtectPluginService.xpc/Contents/MacOS/XProtectPluginService
  501 40797     1   0  9:39AM ??         0:00.40 /System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
  205 40798     1   0  9:39AM ??         0:00.30 /System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
  262 40799     1   0  9:39AM ??         0:00.27 /System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
    0 40800     1   0  9:39AM ??         0:00.34 /System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
  205 40801     1   0  9:39AM ??         0:00.06 /usr/libexec/secinitd
  262 40802     1   0  9:39AM ??         0:00.06 /usr/libexec/secinitd
    0 40803     1   0  9:39AM ??         0:00.06 /usr/libexec/secinitd
  262 40804     1   0  9:39AM ??         0:00.05 /usr/sbin/cfprefsd agent
  205 40805     1   0  9:39AM ??         0:00.05 /usr/sbin/cfprefsd agent
    0 40806     1   0  9:39AM ??         0:00.07 /usr/libexec/containermanagerd --runmode=privileged --user-container-mode=current --bundle-container-mode=global --bundle-container-owner=_appinstalld --system-container-mode=none
  262 40807     1   0  9:39AM ??         0:00.16 /usr/libexec/trustd --agent
  205 40808     1   0  9:39AM ??         0:00.16 /usr/libexec/trustd --agent
    0 40809     1   0  9:39AM ??         0:00.05 /usr/libexec/trustdFileHelper
    0 40810     1   0  9:39AM ??         0:00.06 /usr/libexec/containermanagerd --runmode=agent --user-container-mode=current --bundle-container-mode=proxy --system-container-mode=none
  205 40811     1   0  9:39AM ??         0:00.06 /usr/libexec/containermanagerd --runmode=agent --user-container-mode=current --bundle-container-mode=proxy --system-container-mode=none
  262 40812     1   0  9:39AM ??         0:00.06 /usr/libexec/containermanagerd --runmode=agent --user-container-mode=current --bundle-container-mode=proxy --system-container-mode=none
  501 40814     1   0  9:39AM ??         0:00.28 /usr/libexec/swcd
  501 40817     1   0  9:39AM ??         0:00.43 /System/Library/PrivateFrameworks/ContextKit.framework/Versions/A/XPCServices/ContextService.xpc/Contents/MacOS/ContextService
  501 40818     1   0  9:39AM ??         0:00.06 /System/Library/PrivateFrameworks/Categories.framework/Versions/A/XPCServices/CategoriesService.xpc/Contents/MacOS/CategoriesService
    0 40819     1   0  9:39AM ??         0:00.04 /usr/libexec/sandboxd
  501 40824     1   0  9:39AM ??         0:00.02 /System/Library/PrivateFrameworks/Categories.framework/Versions/A/XPCServices/CategoriesService.xpc/Contents/MacOS/CategoriesService
  501 40825     1   0  9:39AM ??         0:00.04 /System/Library/PrivateFrameworks/Categories.framework/Versions/A/XPCServices/CategoriesService.xpc/Contents/MacOS/CategoriesService
  501 40826     1   0  9:39AM ??         0:00.09 /System/Library/PrivateFrameworks/Categories.framework/Versions/A/XPCServices/CategoriesService.xpc/Contents/MacOS/CategoriesService
  501 40827     1   0  9:39AM ??         0:00.28 /System/Library/PrivateFrameworks/Categories.framework/Versions/A/XPCServices/CategoriesService.xpc/Contents/MacOS/CategoriesService
  501 40828     1   0  9:39AM ??         0:00.21 /System/Library/PrivateFrameworks/Categories.framework/Versions/A/XPCServices/CategoriesService.xpc/Contents/MacOS/CategoriesService
  501 40829     1   0  9:39AM ??         0:00.04 /System/Library/PrivateFrameworks/Categories.framework/Versions/A/XPCServices/CategoriesService.xpc/Contents/MacOS/CategoriesService
  501 40831     1   0  9:39AM ??         0:00.01 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/CarbonCore.framework/Versions/A/XPCServices/csnameddatad.xpc/Contents/MacOS/csnameddatad
  501 40832     1   0  9:39AM ??         0:00.11 /System/Library/PrivateFrameworks/Categories.framework/Versions/A/XPCServices/CategoriesService.xpc/Contents/MacOS/CategoriesService
    0 40835     1   0  9:39AM ??         0:00.15 /usr/libexec/biometrickitd --launchd
    0 40838     1   0  9:39AM ??         0:00.02 /System/Library/PrivateFrameworks/AccountPolicy.framework/XPCServices/com.apple.AccountPolicyHelper.xpc/Contents/MacOS/com.apple.AccountPolicyHelper
  501 40839     1   0  9:39AM ??         0:00.06 /usr/libexec/WiFiVelocityAgent
  501 40840     1   0  9:39AM ??         0:00.22 /System/Library/Frameworks/LocalAuthentication.framework/Support/coreautha.bundle/Contents/MacOS/coreautha
  501 40841     1   0  9:39AM ??         0:00.06 /System/Library/CoreServices/iconservicesagent
  240 40842     1   0  9:39AM ??         0:00.06 /System/Library/CoreServices/iconservicesd
  501 40843     1   0  9:39AM ??         0:00.08 /usr/libexec/SidecarRelay
  501 40844     1   0  9:39AM ??         0:01.93 /System/Library/CoreServices/UniversalControl.app/Contents/MacOS/UniversalControl
    0 40845     1   0  9:39AM ??         0:00.09 /usr/libexec/wifivelocityd
  501 40846     1   0  9:39AM ??         0:00.34 /System/Library/CoreServices/TextInputSwitcher.app/Contents/MacOS/TextInputSwitcher
    0 40847     1   0  9:39AM ??         0:00.02 /System/Library/PrivateFrameworks/AppleCredentialManager.framework/AppleCredentialManagerDaemon
    0 40849     1   0  9:39AM ??         0:00.04 /Library/Apple/System/Library/CoreServices/XProtect.app/Contents/MacOS/XProtect
  501 40850     1   0  9:39AM ??         0:00.09 /System/Library/Frameworks/AudioToolbox.framework/AudioComponentRegistrar
  501 40851     1   0  9:39AM ??         0:00.23 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/CarbonComponentScannerXPC.xpc/Contents/MacOS/CarbonComponentScannerXPC
  501 40853     1   0  9:39AM ??         0:00.42 /System/Library/CoreServices/OSDUIHelper.app/Contents/MacOS/OSDUIHelper
  501 40854     1   0  9:39AM ??         0:00.05 /System/Library/PrivateFrameworks/CoreFollowUp.framework/Versions/A/Support/followupd
    0 40867     1   0  9:39AM ??         0:00.06 /usr/sbin/spindump
    0 40869     1   0  9:39AM ??         0:01.41 /Library/Apple/System/Library/CoreServices/XProtect.app/Contents/XPCServices/XProtectPluginService.xpc/Contents/MacOS/XProtectPluginService
  501 40871     1   0  9:39AM ??         0:00.47 /usr/libexec/fmfd
  501 40873     1   0  9:39AM ??         0:00.03 /System/Library/Frameworks/MediaAccessibility.framework/Versions/A/XPCServices/com.apple.accessibility.mediaaccessibilityd.xpc/Contents/MacOS/com.apple.accessibility.mediaaccessibilityd
  501 40874     1   0  9:39AM ??         0:00.49 /usr/libexec/pkd
  501 40877     1   0  9:39AM ??         0:00.09 /System/Library/PrivateFrameworks/CoreRecents.framework/Versions/A/Support/recentsd
  501 40890     1   0  9:40AM ??         0:01.38 /System/Library/PrivateFrameworks/MediaAnalysis.framework/Versions/A/mediaanalysisd
  501 40915     1   0  9:40AM ??         0:00.88 /System/Library/PrivateFrameworks/CoreParsec.framework/parsecd
  501 40918     1   0  9:40AM ??         0:00.12 /System/Library/PrivateFrameworks/CoreParsec.framework/parsec-fbf
  501 40919     1   0  9:40AM ??         0:00.50 /System/Library/PrivateFrameworks/Translation.framework/translationd
  501 40920     1   0  9:40AM ??         0:11.98 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
    0 40921     1   0  9:40AM ??         0:00.10 /System/Library/CoreServices/osanalyticshelper server-init
  501 40923     1   0  9:40AM ??         0:00.26 /usr/libexec/networkserviceproxy
  501 40924     1   0  9:40AM ??         0:00.42 /System/Library/PrivateFrameworks/iTunesCloud.framework/Support/itunescloudd
  501 40927     1   0  9:40AM ??         0:00.18 /System/Library/CoreServices/CoreServicesUIAgent.app/Contents/MacOS/CoreServicesUIAgent
  501 40931  1508   0  9:40AM ??         0:00.08 /Applications/zoom.us.app/Contents/Frameworks/CptHost.app/Contents/MacOS/CptHost -pid 1508 -evtname CptHost1508 -key 274474066
    0 40932     1   0  9:40AM ??         0:00.04 /usr/libexec/amfid
    0 40982     1   0  9:41AM ??         0:00.65 /usr/libexec/sysmond
  501 41092     1   0  9:43AM ??         0:00.07 /System/Library/Frameworks/ImageIO.framework/Versions/A/XPCServices/ImageIOXPCService.xpc/Contents/MacOS/ImageIOXPCService
  501 41096     1   0  9:43AM ??         0:00.09 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
  501 41097     1   0  9:43AM ??         0:00.10 /System/Library/PrivateFrameworks/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.SearchHelper.xpc/Contents/MacOS/com.apple.Safari.SearchHelper
  501 41173     1   0  9:44AM ??         0:00.68 /System/Library/CoreServices/cloudpaird
  501 41278     1   0  9:46AM ??         0:00.03 /System/Library/CoreServices/pbs
    0 41309     1   0  9:46AM ??         0:00.04 /usr/libexec/logd_helper
    0 41405     1   0  9:47AM ??         0:00.01 /usr/libexec/smd
  501 41546     1   0  9:49AM ??         0:00.01 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
  501 41547     1   0  9:49AM ??         0:00.33 /System/Library/PrivateFrameworks/FileProvider.framework/Support/fileproviderd
  501 41552     1   0  9:49AM ??         0:00.18 /System/Library/Frameworks/QuickLookThumbnailing.framework/Support/com.apple.quicklook.ThumbnailsAgent
  501 41553     1   0  9:49AM ??         0:00.08 /System/Library/Frameworks/QuickLookThumbnailing.framework/Versions/A/PlugIns/ThumbnailExtension_macOS.appex/Contents/MacOS/ThumbnailExtension_macOS -AppleLanguages ("en-DE", "de-DE", "ru-DE")
  501 41554     1   0  9:49AM ??         0:00.09 /System/Library/Frameworks/QuickLook.framework/Versions/A/XPCServices/QuickLookSatellite.xpc/Contents/MacOS/QuickLookSatellite
  501 41929     1   0  9:56AM ??         0:00.67 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  501 42001     1   0  9:57AM ??         0:00.52 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  501 42002     1   0  9:57AM ??         0:00.57 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  501 42166     1   0 10:00AM ??         0:00.23 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  501 42196     1   0 10:00AM ??         0:00.46 /usr/libexec/adprivacyd
  501 42224  1505   0 10:00AM ??         0:00.07 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/113.0.5672.63/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --extension-process --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=44290 --time-ticks-at-unix-epoch=-1683551286040819 --launch-time-ticks=4379409261352 --shared-files --field-trial-handle=1718379636,r,1410088222821095770,9938740896284496346,262144 --seatbelt-client=172
  501 42233     1   0 10:01AM ??         0:00.09 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  501 42235     1   0 10:01AM ??         0:00.07 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
    0 43401     1   0 Sun01PM ??         0:22.12 /System/Library/PrivateFrameworks/TCC.framework/Support/tccd system
  501 45708     1   0 15Jan24 ??         7:35.13 /System/Applications/Mail.app/Contents/MacOS/Mail
  501 45718     1   0 15Jan24 ??         0:00.70 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.GPU.xpc/Contents/MacOS/com.apple.WebKit.GPU
  501 45723     1   0 15Jan24 ??         0:02.81 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.Networking.xpc/Contents/MacOS/com.apple.WebKit.Networking
  501 45805     1   0 15Jan24 ??         0:11.93 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
